name,type,start_time,duration,data,error
Prototype,data,34.1369574,0.0009895,2,
Prototype,data,34.1379987,0.0009895,"
",
Prototype,data,34.13904,0.0009895,2,
Prototype,data,34.1400813,0.0009895,6,
Prototype,data,34.1411226,0.0009895,8,
Prototype,data,34.1421639,0.0009895,",",
Prototype,data,34.1432053,0.0009895,2,
Capnostat,data,34.143962,0.0009895,72,
Prototype,data,34.1442466,0.0009895,7,
Capnostat,data,34.1451077,0.0009895,0,
Prototype,data,34.1452879,0.0009895,2,
Prototype,data,34.1463292,0.0009895,"
",
Prototype,data,34.1473705,0.0009895,2,
Prototype,data,34.1484118,0.0009895,6,
Prototype,data,34.1494532,0.0009895,7,
Prototype,data,34.1504945,0.0009895,",",
Prototype,data,34.1515358,0.0009895,2,
Prototype,data,34.1525771,0.0009895,7,
Prototype,data,34.1536184,0.0009895,1,
Prototype,data,34.1546597,0.0009895,"
",
Prototype,data,34.1557011,0.0009895,2,
Prototype,data,34.1567424,0.0009895,6,
Prototype,data,34.1577837,0.0009895,7,
Prototype,data,34.158825,0.0009895,",",
Prototype,data,34.1598663,0.0009895,2,
Prototype,data,34.1609076,0.0009895,7,
Prototype,data,34.161949,0.0009895,0,
Prototype,data,34.1629903,0.0009895,"
",
Prototype,data,34.1640316,0.0009895,2,
Prototype,data,34.1650729,0.0009895,6,
Prototype,data,34.1661142,0.0009895,7,
Capnostat,data,34.1669155,0.0009895,72,
Prototype,data,34.1671555,0.0009895,",",
Capnostat,data,34.1680612,0.0009895,0,
Prototype,data,34.1681969,0.0009895,2,
Prototype,data,34.1692382,0.0009895,7,
Prototype,data,34.1702795,0.0009895,2,
Prototype,data,34.1713208,0.0009895,"
",
Prototype,data,34.1723621,0.0009895,2,
Prototype,data,34.1734035,0.0009895,6,
Prototype,data,34.1744448,0.0009895,8,
Prototype,data,34.1754861,0.0009895,",",
Prototype,data,34.1765274,0.0009895,2,
Prototype,data,34.1775687,0.0009895,7,
Prototype,data,34.17861,0.0009895,3,
Prototype,data,34.1796514,0.0009895,"
",
Prototype,data,34.1806927,0.0009895,2,
Prototype,data,34.181734,0.0009895,6,
Prototype,data,34.1827753,0.0009895,8,
Prototype,data,34.1838166,0.0009895,",",
Prototype,data,34.1848579,0.0009895,2,
Prototype,data,34.1858993,0.0009895,7,
Prototype,data,34.1869406,0.0009895,2,
Prototype,data,34.1879819,0.0009895,"
",
Prototype,data,34.1890232,0.0009895,2,
Capnostat,data,34.189869,0.0009895,72,
Prototype,data,34.1900645,0.0009895,6,
Capnostat,data,34.1910147,0.0009895,0,
Prototype,data,34.1911058,0.0009895,8,
Prototype,data,34.1921472,0.0009895,",",
Prototype,data,34.1931885,0.0009895,2,
Prototype,data,34.1942298,0.0009895,7,
Prototype,data,34.1952711,0.0009895,2,
Prototype,data,34.1963124,0.0009895,"
",
Prototype,data,34.1973537,0.0009895,2,
Prototype,data,34.1983951,0.0009895,6,
Prototype,data,34.1994364,0.0009895,7,
Prototype,data,34.2004777,0.0009895,",",
Prototype,data,34.201519,0.0009895,2,
Prototype,data,34.2025603,0.0009895,7,
Prototype,data,34.2036017,0.0009895,0,
Prototype,data,34.204643,0.0009895,"
",
Prototype,data,34.2056843,0.0009895,2,
Prototype,data,34.2067256,0.0009895,6,
Prototype,data,34.2077669,0.0009895,8,
Prototype,data,34.2088082,0.0009895,",",
Prototype,data,34.2098495,0.0009895,2,
Prototype,data,34.2108909,0.0009895,7,
Prototype,data,34.2119322,0.0009895,1,
Capnostat,data,34.212803,0.0009895,72,
Prototype,data,34.2129735,0.0009895,"
",
Capnostat,data,34.2139487,0.0009895,0,
Prototype,data,34.2140148,0.0009895,2,
Prototype,data,34.2150561,0.0009895,6,
Prototype,data,34.2160974,0.0009895,7,
Prototype,data,34.2171388,0.0009895,",",
Prototype,data,34.2181801,0.0009895,2,
Prototype,data,34.2192214,0.0009895,7,
Prototype,data,34.2202627,0.0009895,0,
Prototype,data,34.221304,0.0009895,"
",
Prototype,data,34.2223454,0.0009895,2,
Prototype,data,34.2233867,0.0009895,6,
Capnostat,data,34.2242732,0.0009895,72,
Prototype,data,34.224428,0.0009895,7,
Capnostat,data,34.2254189,0.0009895,0,
Prototype,data,34.2254693,0.0009895,",",
Prototype,data,34.2265106,0.0009895,2,
Prototype,data,34.2275519,0.0009895,7,
Prototype,data,34.2285933,0.0009895,1,
Prototype,data,34.2296346,0.0009895,"
",
Prototype,data,34.2306759,0.0009895,2,
Prototype,data,34.2317172,0.0009895,6,
Prototype,data,34.2327585,0.0009895,7,
Prototype,data,34.2337998,0.0009895,",",
Prototype,data,34.2348412,0.0009895,2,
Prototype,data,34.2358825,0.0009895,7,
Prototype,data,34.2369238,0.0009895,1,
Prototype,data,34.2379651,0.0009895,"
",
Prototype,data,34.2390064,0.0009895,2,
Prototype,data,34.2400477,0.0009895,6,
Prototype,data,34.2410891,0.0009895,7,
Prototype,data,34.2421304,0.0009895,",",
Prototype,data,34.2431717,0.0009895,2,
Prototype,data,34.244213,0.0009895,7,
Prototype,data,34.2452543,0.0009895,1,
Prototype,data,34.2462956,0.0009895,"
",
Capnostat,data,34.2472202,0.0009895,72,
Prototype,data,34.247337,0.0009895,2,
Capnostat,data,34.248366,0.0009895,0,
Prototype,data,34.2483783,0.0009895,6,
Prototype,data,34.2494196,0.0009895,7,
Prototype,data,34.2504609,0.0009895,",",
Prototype,data,34.2515022,0.0009895,2,
Prototype,data,34.2525435,0.0009895,7,
Prototype,data,34.2535849,0.0009895,2,
Prototype,data,34.2546262,0.0009895,"
",
Prototype,data,34.2556675,0.0009895,2,
Prototype,data,34.2567088,0.0009895,6,
Prototype,data,34.2577501,0.0009895,7,
Prototype,data,34.2587915,0.0009895,",",
Prototype,data,34.2598328,0.0009895,2,
Prototype,data,34.2608741,0.0009895,7,
Prototype,data,34.2619154,0.0009895,1,
Prototype,data,34.2629567,0.0009895,"
",
Prototype,data,34.263998,0.0009895,2,
Prototype,data,34.2650394,0.0009895,6,
Prototype,data,34.2660807,0.0009895,7,
Prototype,data,34.267122,0.0009895,",",
Prototype,data,34.2681633,0.0009895,2,
Prototype,data,34.2692046,0.0009895,7,
Capnostat,data,34.2701672,0.0009895,72,
Prototype,data,34.2702459,0.0009895,0,
Prototype,data,34.2712873,0.0009895,"
",
Capnostat,data,34.271313,0.0009895,0,
Prototype,data,34.2723286,0.0009895,2,
Prototype,data,34.2733699,0.0009895,6,
Prototype,data,34.2744112,0.0009895,7,
Prototype,data,34.2754525,0.0009895,",",
Prototype,data,34.2764938,0.0009895,2,
Prototype,data,34.2775352,0.0009895,7,
Prototype,data,34.2785765,0.0009895,0,
Prototype,data,34.2796178,0.0009895,"
",
Prototype,data,34.2806591,0.0009895,2,
Prototype,data,34.2817004,0.0009895,6,
Prototype,data,34.2827417,0.0009895,7,
Prototype,data,34.2837831,0.0009895,",",
Prototype,data,34.2848244,0.0009895,2,
Prototype,data,34.2858657,0.0009895,7,
Prototype,data,34.286907,0.0009895,1,
Prototype,data,34.2879483,0.0009895,"
",
Prototype,data,34.2889896,0.0009895,2,
Prototype,data,34.290031,0.0009895,6,
Prototype,data,34.2910723,0.0009895,7,
Prototype,data,34.2921136,0.0009895,",",
Prototype,data,34.2931549,0.0009895,2,
Capnostat,data,34.293277,0.0009895,72,
Prototype,data,34.2941962,0.0009895,7,
Capnostat,data,34.2944227,0.0009895,0,
Prototype,data,34.2952375,0.0009895,1,
Prototype,data,34.2962789,0.0009895,"
",
Prototype,data,34.2973202,0.0009895,2,
Prototype,data,34.2983615,0.0009895,6,
Prototype,data,34.2994028,0.0009895,7,
Prototype,data,34.3004441,0.0009895,",",
Prototype,data,34.3014854,0.0009895,2,
Prototype,data,34.3025268,0.0009895,7,
Prototype,data,34.3035681,0.0009895,1,
Prototype,data,34.3046094,0.0009895,"
",
Prototype,data,34.3056507,0.0009895,2,
Prototype,data,34.306692,0.0009895,6,
Prototype,data,34.3077333,0.0009895,7,
Prototype,data,34.3087747,0.0009895,",",
Prototype,data,34.309816,0.0009895,2,
Prototype,data,34.3108573,0.0009895,7,
Prototype,data,34.3118986,0.0009895,0,
Prototype,data,34.3129399,0.0009895,"
",
Prototype,data,34.3139813,0.0009895,2,
Prototype,data,34.3150226,0.0009895,6,
Prototype,data,34.3160639,0.0009895,6,
Capnostat,data,34.3161459,0.0009895,71,
Prototype,data,34.3171052,0.0009895,",",
Capnostat,data,34.3172916,0.0009895,0,
Prototype,data,34.3181465,0.0009895,2,
Prototype,data,34.3191879,0.0009895,7,
Prototype,data,34.3202292,0.0009895,1,
Prototype,data,34.3212705,0.0009895,"
",
Prototype,data,34.3223118,0.0009895,2,
Prototype,data,34.3233531,0.0009895,6,
Prototype,data,34.3243945,0.0009895,7,
Prototype,data,34.3254358,0.0009895,",",
Prototype,data,34.3264771,0.0009895,2,
Prototype,data,34.3275184,0.0009895,7,
Prototype,data,34.3285597,0.0009895,0,
Prototype,data,34.3296011,0.0009895,"
",
Prototype,data,34.3306424,0.0009895,2,
Prototype,data,34.3316837,0.0009895,6,
Prototype,data,34.332725,0.0009895,7,
Prototype,data,34.3337663,0.0009895,",",
Prototype,data,34.3348076,0.0009895,2,
Prototype,data,34.335849,0.0009895,7,
Prototype,data,34.3368903,0.0009895,2,
Prototype,data,34.3379316,0.0009895,"
",
Prototype,data,34.3389729,0.0009895,2,
Capnostat,data,34.3392426,0.0009895,63,
Prototype,data,34.3400142,0.0009895,6,
Capnostat,data,34.3403883,0.0009895,0,
Prototype,data,34.3410556,0.0009895,7,
Prototype,data,34.3420969,0.0009895,",",
Prototype,data,34.3431382,0.0009895,2,
Prototype,data,34.3441795,0.0009895,7,
Prototype,data,34.3452208,0.0009895,0,
Prototype,data,34.3462622,0.0009895,"
",
Prototype,data,34.3473035,0.0009895,2,
Prototype,data,34.3483448,0.0009895,6,
Prototype,data,34.3493861,0.0009895,7,
Prototype,data,34.3504274,0.0009895,",",
Capnostat,data,34.350511,0.0009895,-2,
Prototype,data,34.3514687,0.0009895,2,
Capnostat,data,34.3516568,0.0009895,76,
Prototype,data,34.3525101,0.0009895,7,
Capnostat,data,34.3528025,0.0009895,5,
Prototype,data,34.3535514,0.0009895,0,
Capnostat,data,34.3539482,0.0009895,0,
Prototype,data,34.3545927,0.0009895,"
",
Capnostat,data,34.3550939,0.0009895,0,
Prototype,data,34.355634,0.0009895,2,
Capnostat,data,34.3562397,0.0009895,0,
Prototype,data,34.3566753,0.0009895,6,
Capnostat,data,34.3573854,0.0009895,42,
Prototype,data,34.3577167,0.0009895,7,
Capnostat,data,34.3585311,0.0009895,0,
Prototype,data,34.358758,0.0009895,",",
Prototype,data,34.3597993,0.0009895,2,
Prototype,data,34.3608406,0.0009895,7,
Prototype,data,34.3618819,0.0009895,0,
Prototype,data,34.3629233,0.0009895,"
",
Prototype,data,34.3639646,0.0009895,2,
Prototype,data,34.3650059,0.0009895,6,
Prototype,data,34.3660472,0.0009895,7,
Prototype,data,34.3670885,0.0009895,",",
Prototype,data,34.3681299,0.0009895,2,
Prototype,data,34.3691712,0.0009895,7,
Prototype,data,34.3702125,0.0009895,0,
Prototype,data,34.3712538,0.0009895,"
",
Prototype,data,34.3722951,0.0009895,2,
Prototype,data,34.3733364,0.0009895,6,
Capnostat,data,34.3735492,0.0009895,23,
Prototype,data,34.3743778,0.0009895,7,
Capnostat,data,34.3746949,0.0009895,0,
Prototype,data,34.3754191,0.0009895,",",
Prototype,data,34.3764604,0.0009895,2,
Prototype,data,34.3775017,0.0009895,7,
Prototype,data,34.378543,0.0009895,0,
Prototype,data,34.3795844,0.0009895,"
",
Prototype,data,34.3806257,0.0009895,2,
Prototype,data,34.381667,0.0009895,6,
Prototype,data,34.3827083,0.0009895,7,
Prototype,data,34.3837496,0.0009895,",",
Prototype,data,34.384791,0.0009895,2,
Prototype,data,34.3858323,0.0009895,7,
Prototype,data,34.3868736,0.0009895,1,
Prototype,data,34.3879149,0.0009895,"
",
Prototype,data,34.3889562,0.0009895,2,
Prototype,data,34.3899975,0.0009895,6,
Prototype,data,34.3910389,0.0009895,7,
Prototype,data,34.3920802,0.0009895,",",
Prototype,data,34.3931215,0.0009895,2,
Prototype,data,34.3941628,0.0009895,7,
Prototype,data,34.3952041,0.0009895,1,
Prototype,data,34.3962455,0.0009895,"
",
Capnostat,data,34.3963595,0.0009895,13,
Prototype,data,34.3972868,0.0009895,2,
Capnostat,data,34.3975052,0.0009895,0,
Prototype,data,34.3983281,0.0009895,6,
Prototype,data,34.3993694,0.0009895,7,
Prototype,data,34.4004107,0.0009895,",",
Prototype,data,34.4014521,0.0009895,2,
Prototype,data,34.4024934,0.0009895,7,
Prototype,data,34.4035347,0.0009895,1,
Prototype,data,34.404576,0.0009895,"
",
Prototype,data,34.4056173,0.0009895,2,
Prototype,data,34.4066587,0.0009895,6,
Prototype,data,34.4077,0.0009895,7,
Prototype,data,34.4087413,0.0009895,",",
Prototype,data,34.4097826,0.0009895,2,
Prototype,data,34.4108239,0.0009895,7,
Prototype,data,34.4118652,0.0009895,0,
Prototype,data,34.4129066,0.0009895,"
",
Prototype,data,34.4139479,0.0009895,2,
Prototype,data,34.4149892,0.0009895,6,
Prototype,data,34.4160305,0.0009895,7,
Prototype,data,34.4170718,0.0009895,",",
Prototype,data,34.4181132,0.0009895,2,
Prototype,data,34.4191545,0.0009895,7,
Capnostat,data,34.4193065,0.0009895,7,
Prototype,data,34.4201958,0.0009895,1,
Capnostat,data,34.4204522,0.0009895,0,
Prototype,data,34.4212371,0.0009895,"
",
Prototype,data,34.4222784,0.0009895,2,
Prototype,data,34.4233198,0.0009895,6,
Prototype,data,34.4243611,0.0009895,6,
Prototype,data,34.4254024,0.0009895,",",
Prototype,data,34.4264437,0.0009895,2,
Prototype,data,34.427485,0.0009895,7,
Prototype,data,34.4285263,0.0009895,0,
Prototype,data,34.4295677,0.0009895,"
",
Prototype,data,34.430609,0.0009895,2,
Prototype,data,34.4316503,0.0009895,6,
Prototype,data,34.4326916,0.0009895,5,
Prototype,data,34.4337329,0.0009895,",",
Prototype,data,34.4347743,0.0009895,2,
Prototype,data,34.4358156,0.0009895,6,
Prototype,data,34.4368569,0.0009895,8,
Prototype,data,34.4378982,0.0009895,"
",
Prototype,data,34.4389395,0.0009895,2,
Prototype,data,34.4399809,0.0009895,6,
Prototype,data,34.4410222,0.0009895,5,
Prototype,data,34.4420635,0.0009895,",",
Capnostat,data,34.4422535,0.0009895,4,
Prototype,data,34.4431048,0.0009895,2,
Capnostat,data,34.4433992,0.0009895,0,
Prototype,data,34.4441461,0.0009895,6,
Prototype,data,34.4451875,0.0009895,8,
Prototype,data,34.4462288,0.0009895,"
",
Prototype,data,34.4472701,0.0009895,2,
Prototype,data,34.4483114,0.0009895,6,
Prototype,data,34.4493527,0.0009895,4,
Prototype,data,34.450394,0.0009895,",",
Prototype,data,34.4514354,0.0009895,2,
Prototype,data,34.4524767,0.0009895,6,
Prototype,data,34.453518,0.0009895,8,
Capnostat,data,34.4537238,0.0009895,3,
Prototype,data,34.4545593,0.0009895,"
",
Capnostat,data,34.4548695,0.0009895,0,
Prototype,data,34.4556006,0.0009895,2,
Prototype,data,34.456642,0.0009895,6,
Prototype,data,34.4576833,0.0009895,3,
Prototype,data,34.4587246,0.0009895,",",
Prototype,data,34.4597659,0.0009895,2,
Prototype,data,34.4608072,0.0009895,6,
Prototype,data,34.4618486,0.0009895,6,
Prototype,data,34.4628899,0.0009895,"
",
Prototype,data,34.4639312,0.0009895,2,
Prototype,data,34.4649725,0.0009895,6,
Prototype,data,34.4660138,0.0009895,2,
Prototype,data,34.4670552,0.0009895,",",
Prototype,data,34.4680965,0.0009895,2,
Prototype,data,34.4691378,0.0009895,6,
Prototype,data,34.4701791,0.0009895,5,
Prototype,data,34.4712204,0.0009895,"
",
Prototype,data,34.4722618,0.0009895,2,
Prototype,data,34.4733031,0.0009895,6,
Prototype,data,34.4743444,0.0009895,1,
Prototype,data,34.4753857,0.0009895,",",
Prototype,data,34.476427,0.0009895,2,
Capnostat,data,34.4766773,0.0009895,3,
Prototype,data,34.4774683,0.0009895,6,
Capnostat,data,34.477823,0.0009895,0,
Prototype,data,34.4785097,0.0009895,4,
Prototype,data,34.479551,0.0009895,"
",
Prototype,data,34.4805923,0.0009895,2,
Prototype,data,34.4816336,0.0009895,6,
Prototype,data,34.4826749,0.0009895,0,
Prototype,data,34.4837163,0.0009895,",",
Prototype,data,34.4847576,0.0009895,2,
Prototype,data,34.4857989,0.0009895,6,
Prototype,data,34.4868402,0.0009895,4,
Prototype,data,34.4878815,0.0009895,"
",
Prototype,data,34.4889229,0.0009895,2,
Prototype,data,34.4899642,0.0009895,5,
Prototype,data,34.4910055,0.0009895,9,
Prototype,data,34.4920468,0.0009895,",",
Prototype,data,34.4930881,0.0009895,2,
Prototype,data,34.4941294,0.0009895,6,
Prototype,data,34.4951708,0.0009895,2,
Prototype,data,34.4962121,0.0009895,"
",
Prototype,data,34.4972534,0.0009895,2,
Prototype,data,34.4982947,0.0009895,5,
Prototype,data,34.499336,0.0009895,8,
Capnostat,data,34.4996178,0.0009895,2,
Prototype,data,34.5003774,0.0009895,",",
Capnostat,data,34.5007635,0.0009895,0,
Prototype,data,34.5014187,0.0009895,2,
Prototype,data,34.50246,0.0009895,6,
Prototype,data,34.5035013,0.0009895,1,
Prototype,data,34.5045426,0.0009895,"
",
Prototype,data,34.505584,0.0009895,2,
Prototype,data,34.5066253,0.0009895,5,
Prototype,data,34.5076666,0.0009895,7,
Prototype,data,34.5087079,0.0009895,",",
Prototype,data,34.5097492,0.0009895,2,
Prototype,data,34.5107906,0.0009895,6,
Prototype,data,34.5118319,0.0009895,1,
Prototype,data,34.5128732,0.0009895,"
",
Prototype,data,34.5139145,0.0009895,2,
Prototype,data,34.5149558,0.0009895,5,
Prototype,data,34.5159971,0.0009895,5,
Prototype,data,34.5170385,0.0009895,",",
Prototype,data,34.5180798,0.0009895,2,
Prototype,data,34.5191211,0.0009895,5,
Prototype,data,34.5201624,0.0009895,8,
Prototype,data,34.5212037,0.0009895,"
",
Prototype,data,34.5222451,0.0009895,2,
Capnostat,data,34.5226364,0.0009895,2,
Prototype,data,34.5232864,0.0009895,5,
Capnostat,data,34.5237821,0.0009895,0,
Prototype,data,34.5243277,0.0009895,5,
Prototype,data,34.525369,0.0009895,",",
Prototype,data,34.5264103,0.0009895,2,
Prototype,data,34.5274516,0.0009895,5,
Prototype,data,34.528493,0.0009895,8,
Prototype,data,34.5295343,0.0009895,"
",
Prototype,data,34.5305756,0.0009895,2,
Prototype,data,34.5316169,0.0009895,5,
Prototype,data,34.5326582,0.0009895,4,
Prototype,data,34.5336996,0.0009895,",",
Prototype,data,34.5347409,0.0009895,2,
Prototype,data,34.5357822,0.0009895,5,
Prototype,data,34.5368235,0.0009895,7,
Prototype,data,34.5378648,0.0009895,"
",
Prototype,data,34.5389061,0.0009895,2,
Prototype,data,34.5399475,0.0009895,5,
Prototype,data,34.5409888,0.0009895,2,
Prototype,data,34.5420301,0.0009895,",",
Prototype,data,34.5430714,0.0009895,2,
Prototype,data,34.5441127,0.0009895,5,
Prototype,data,34.5451541,0.0009895,5,
Capnostat,data,34.5453881,0.0009895,2,
Prototype,data,34.5461954,0.0009895,"
",
Capnostat,data,34.5465338,0.0009895,0,
Prototype,data,34.5472367,0.0009895,2,
Prototype,data,34.548278,0.0009895,5,
Prototype,data,34.5493193,0.0009895,1,
Prototype,data,34.5503607,0.0009895,",",
Prototype,data,34.551402,0.0009895,2,
Prototype,data,34.5524433,0.0009895,5,
Prototype,data,34.5534846,0.0009895,4,
Prototype,data,34.5545259,0.0009895,"
",
Prototype,data,34.5555672,0.0009895,2,
Prototype,data,34.5566086,0.0009895,5,
Capnostat,data,34.5569495,0.0009895,2,
Prototype,data,34.5576499,0.0009895,0,
Capnostat,data,34.5580952,0.0009895,0,
Prototype,data,34.5586912,0.0009895,",",
Prototype,data,34.5597325,0.0009895,2,
Prototype,data,34.5607738,0.0009895,5,
Prototype,data,34.5618152,0.0009895,3,
Prototype,data,34.5628565,0.0009895,"
",
Prototype,data,34.5638978,0.0009895,2,
Prototype,data,34.5649391,0.0009895,4,
Prototype,data,34.5659804,0.0009895,9,
Prototype,data,34.5670218,0.0009895,",",
Prototype,data,34.5680631,0.0009895,2,
Prototype,data,34.5691044,0.0009895,5,
Prototype,data,34.5701457,0.0009895,2,
Prototype,data,34.571187,0.0009895,"
",
Prototype,data,34.5722284,0.0009895,2,
Prototype,data,34.5732697,0.0009895,4,
Prototype,data,34.574311,0.0009895,7,
Prototype,data,34.5753523,0.0009895,",",
Prototype,data,34.5763936,0.0009895,2,
Prototype,data,34.577435,0.0009895,4,
Prototype,data,34.5784763,0.0009895,8,
Prototype,data,34.5795176,0.0009895,"
",
Capnostat,data,34.5800657,0.0009895,2,
Prototype,data,34.5805589,0.0009895,2,
Capnostat,data,34.5812114,0.0009895,0,
Prototype,data,34.5816002,0.0009895,4,
Prototype,data,34.5826415,0.0009895,5,
Prototype,data,34.5836829,0.0009895,",",
Prototype,data,34.5847242,0.0009895,2,
Prototype,data,34.5857655,0.0009895,4,
Prototype,data,34.5868068,0.0009895,8,
Prototype,data,34.5878481,0.0009895,"
",
Prototype,data,34.5888895,0.0009895,2,
Prototype,data,34.5899308,0.0009895,4,
Prototype,data,34.5909721,0.0009895,3,
Prototype,data,34.5920134,0.0009895,",",
Prototype,data,34.5930547,0.0009895,2,
Prototype,data,34.5940961,0.0009895,4,
Prototype,data,34.5951374,0.0009895,5,
Prototype,data,34.5961787,0.0009895,"
",
Prototype,data,34.59722,0.0009895,2,
Prototype,data,34.5982613,0.0009895,4,
Prototype,data,34.5993027,0.0009895,3,
Prototype,data,34.600344,0.0009895,",",
Prototype,data,34.6013853,0.0009895,2,
Prototype,data,34.6024266,0.0009895,4,
Capnostat,data,34.602863,0.0009895,2,
Prototype,data,34.6034679,0.0009895,6,
Capnostat,data,34.6040087,0.0009895,0,
Prototype,data,34.6045092,0.0009895,"
",
Prototype,data,34.6055506,0.0009895,2,
Prototype,data,34.6065919,0.0009895,4,
Prototype,data,34.6076332,0.0009895,1,
Prototype,data,34.6086745,0.0009895,",",
Prototype,data,34.6097158,0.0009895,2,
Prototype,data,34.6107572,0.0009895,4,
Prototype,data,34.6117985,0.0009895,3,
Prototype,data,34.6128398,0.0009895,"
",
Prototype,data,34.6138811,0.0009895,2,
Prototype,data,34.6149224,0.0009895,3,
Prototype,data,34.6159638,0.0009895,9,
Prototype,data,34.6170051,0.0009895,",",
Prototype,data,34.6180464,0.0009895,2,
Prototype,data,34.6190877,0.0009895,4,
Prototype,data,34.620129,0.0009895,2,
Prototype,data,34.6211703,0.0009895,"
",
Prototype,data,34.6222117,0.0009895,2,
Prototype,data,34.623253,0.0009895,3,
Prototype,data,34.6242943,0.0009895,8,
Prototype,data,34.6253356,0.0009895,",",
Capnostat,data,34.6259012,0.0009895,2,
Prototype,data,34.6263769,0.0009895,2,
Capnostat,data,34.6270469,0.0009895,0,
Prototype,data,34.6274183,0.0009895,4,
Prototype,data,34.6284596,0.0009895,0,
Prototype,data,34.6295009,0.0009895,"
",
Prototype,data,34.6305422,0.0009895,2,
Prototype,data,34.6315835,0.0009895,3,
Prototype,data,34.6326248,0.0009895,6,
Prototype,data,34.6336662,0.0009895,",",
Prototype,data,34.6347075,0.0009895,2,
Prototype,data,34.6357488,0.0009895,3,
Prototype,data,34.6367901,0.0009895,8,
Prototype,data,34.6378314,0.0009895,"
",
Prototype,data,34.6388728,0.0009895,2,
Prototype,data,34.6399141,0.0009895,3,
Prototype,data,34.6409554,0.0009895,5,
Prototype,data,34.6419967,0.0009895,",",
Prototype,data,34.643038,0.0009895,2,
Prototype,data,34.6440793,0.0009895,3,
Prototype,data,34.6451207,0.0009895,8,
Prototype,data,34.646162,0.0009895,"
",
Prototype,data,34.6472033,0.0009895,2,
Prototype,data,34.6482446,0.0009895,3,
Capnostat,data,34.6488742,0.0009895,2,
Prototype,data,34.6492859,0.0009895,4,
Capnostat,data,34.6500199,0.0009895,0,
Prototype,data,34.6503272,0.0009895,",",
Prototype,data,34.6513686,0.0009895,2,
Prototype,data,34.6524099,0.0009895,3,
Prototype,data,34.6534512,0.0009895,7,
Prototype,data,34.6544925,0.0009895,"
",
Prototype,data,34.6555338,0.0009895,2,
Prototype,data,34.6565751,0.0009895,3,
Prototype,data,34.6576165,0.0009895,3,
Prototype,data,34.6586578,0.0009895,",",
Prototype,data,34.6596991,0.0009895,2,
Prototype,data,34.6607404,0.0009895,3,
Prototype,data,34.6617817,0.0009895,5,
Prototype,data,34.662823,0.0009895,"
",
Prototype,data,34.6638644,0.0009895,2,
Prototype,data,34.6649057,0.0009895,3,
Prototype,data,34.665947,0.0009895,1,
Prototype,data,34.6669883,0.0009895,",",
Prototype,data,34.6680296,0.0009895,2,
Prototype,data,34.6690709,0.0009895,3,
Prototype,data,34.6701123,0.0009895,3,
Prototype,data,34.6711536,0.0009895,"
",
Capnostat,data,34.671704,0.0009895,2,
Prototype,data,34.6721949,0.0009895,2,
Capnostat,data,34.6728498,0.0009895,0,
Prototype,data,34.6732362,0.0009895,2,
Prototype,data,34.6742775,0.0009895,9,
Prototype,data,34.6753188,0.0009895,",",
Prototype,data,34.6763602,0.0009895,2,
Prototype,data,34.6774015,0.0009895,3,
Prototype,data,34.6784428,0.0009895,2,
Prototype,data,34.6794841,0.0009895,"
",
Prototype,data,34.6805254,0.0009895,2,
Prototype,data,34.6815667,0.0009895,2,
Prototype,data,34.6826081,0.0009895,7,
Capnostat,data,34.6830831,0.0009895,2,
Prototype,data,34.6836494,0.0009895,",",
Capnostat,data,34.6842289,0.0009895,0,
Prototype,data,34.6846907,0.0009895,2,
Prototype,data,34.685732,0.0009895,2,
Prototype,data,34.6867733,0.0009895,9,
Prototype,data,34.6878146,0.0009895,"
",
Prototype,data,34.688856,0.0009895,2,
Prototype,data,34.6898973,0.0009895,2,
Prototype,data,34.6909386,0.0009895,6,
Prototype,data,34.6919799,0.0009895,",",
Prototype,data,34.6930212,0.0009895,2,
Prototype,data,34.6940625,0.0009895,2,
Prototype,data,34.6951039,0.0009895,8,
Prototype,data,34.6961452,0.0009895,"
",
Prototype,data,34.6971865,0.0009895,2,
Prototype,data,34.6982278,0.0009895,2,
Prototype,data,34.6992691,0.0009895,4,
Prototype,data,34.7003104,0.0009895,",",
Prototype,data,34.7013518,0.0009895,2,
Prototype,data,34.7023931,0.0009895,2,
Prototype,data,34.7034344,0.0009895,6,
Prototype,data,34.7044757,0.0009895,"
",
Prototype,data,34.705517,0.0009895,2,
Capnostat,data,34.7061213,0.0009895,2,
Prototype,data,34.7065583,0.0009895,2,
Capnostat,data,34.707267,0.0009895,0,
Prototype,data,34.7075997,0.0009895,2,
Prototype,data,34.708641,0.0009895,",",
Prototype,data,34.7096823,0.0009895,2,
Prototype,data,34.7107236,0.0009895,2,
Prototype,data,34.7117649,0.0009895,4,
Prototype,data,34.7128062,0.0009895,"
",
Prototype,data,34.7138476,0.0009895,2,
Prototype,data,34.7148889,0.0009895,2,
Prototype,data,34.7159302,0.0009895,1,
Prototype,data,34.7169715,0.0009895,",",
Prototype,data,34.7180128,0.0009895,2,
Prototype,data,34.7190541,0.0009895,2,
Prototype,data,34.7200955,0.0009895,4,
Prototype,data,34.7211368,0.0009895,"
",
Prototype,data,34.7221781,0.0009895,2,
Prototype,data,34.7232194,0.0009895,1,
Prototype,data,34.7242607,0.0009895,9,
Prototype,data,34.7253021,0.0009895,",",
Prototype,data,34.7263434,0.0009895,2,
Prototype,data,34.7273847,0.0009895,2,
Prototype,data,34.728426,0.0009895,1,
Capnostat,data,34.7290683,0.0009895,2,
